#Digilent WaveForms Logic Analyzer Bus
#Device Name: Discovery2
#Serial Number: SN:210321B27B48
#Date Time: 2025-07-20 16:38:26.1000

Time (s),Data
-12.674445,80
-12.674305,80
-12.674165,80
-12.674025,80
-12.673885,80
-12.67374,15
-12.6736,80
-12.67346,80
-12.67332,80
-12.67318,80
-12.67304,80
-12.6729,80
-12.67276,80
-12.672615,80
-12.672475,80
-12.672335,80
-12.672195,80
-12.672055,80
-12.671915,15
-12.671775,80
-12.671635,80
-12.67149,80
-12.67135,80
-12.67121,80
-12.67107,80
-12.67093,80
-12.67079,80
-12.67065,80
-12.67051,80
-12.67037,80
-12.67023,15
-12.67009,80
-12.66995,80
-12.66981,80
-12.66967,80
-12.66953,80
-12.669385,80
-12.669245,80
-12.669105,80
-12.668965,80
-12.668825,80
-12.668685,80
-12.668545,80
-12.6684,15
-12.66826,80
-12.66812,80
-12.66797,80
-12.667825,80
-12.66768,80
-12.66753,80
-12.667385,80
-12.66724,80
-12.6671,80
-12.66663,80
-12.66649,80
-12.66635,15
-12.66621,80
-12.66607,80
-12.66593,80
-12.66579,80
-12.665645,80
-12.665505,80
-12.665365,80
-12.665225,80
-12.665085,80
-12.664945,80
-12.664805,80
-12.664665,80
-12.66452,15
-12.66438,80
-12.66424,80
-12.6641,80
-12.66396,80
-12.66382,80
-12.66368,80
-12.663535,80
-12.663395,80
-12.663255,80
-12.663115,80
-12.662975,80
-12.662835,15
-12.662695,80
-12.66255,80
-12.66241,80
-12.66227,80
-12.66213,80
-12.66199,80
-12.66185,80
-12.66171,80
-12.661565,80
-12.661425,80
-12.661285,80
-12.661145,80
-12.661005,15
-12.660865,80
-12.660725,80
-12.660585,80
-12.66044,80
-12.6603,80
-12.66016,80
-12.66002,80
-12.65988,80
-12.65974,80
-12.6596,80
-12.659455,80
-12.659315,15
-12.659175,80
-12.659035,80
-12.658895,80
-12.658755,80
-12.658615,80
-12.658475,80
-12.658335,80
-12.65819,80
-12.65805,80
-12.65791,80
-12.65777,80
-12.65763,80
-12.65749,15
-12.657345,80
-12.657205,80
-12.657065,80
-12.656925,80
-12.656785,80
-12.65664,80
-12.6565,80
-12.63907,80
-12.63893,80
-12.63879,80
-12.63865,15
-12.63851,80
-12.63837,80
-12.63823,80
-12.638085,80
-12.637945,80
-12.637805,80
-12.637665,80
-12.637525,80
-12.637385,80
-12.63724,80
-12.6371,80
-12.63696,80
-12.63682,15
-12.63668,80
-12.63654,80
-12.6364,80
-12.63626,80
-12.636115,80
-12.635975,80
-12.635835,80
-12.635695,80
-12.635555,80
-12.635415,80
-12.635275,80
-12.63513,15
-12.63499,80
-12.63485,80
-12.63471,80
-12.63457,80
-12.63443,80
-12.63429,80
-12.63415,80
-12.63401,80
-12.63387,80
-12.633725,80
-12.63327,80
-12.63311,80
-12.63297,15
-12.63283,80
-12.63267,80
-12.63253,80
-12.632385,80
-12.63223,80
-12.632085,80
-12.63194,80
-12.63179,80
-12.631645,80
-12.6315,80
-12.631355,80
-12.63121,15
-12.63105,80
-12.63091,80
-12.630765,80
-12.630625,80
-12.630465,80
-12.630325,80
-12.630185,80
-12.630025,80
-12.629885,80
-12.629745,80
-12.629605,80
-12.629445,80
-12.629305,15
-12.629165,80
-12.629025,80
-12.628885,80
-12.628725,80
-12.628585,80
-12.628445,80
-12.628305,80
-12.628165,80
-12.628025,80
-12.627885,80
-12.627725,80
-12.627585,15
-12.627445,80
-12.627305,80
-12.627165,80
-12.627025,80
-12.626885,80
-12.626745,80
-12.626605,80
-12.626465,80
-12.626325,80
-12.626185,80
-12.62604,80
-12.6259,80
-12.62576,83
-12.62562,81
-12.62548,81
-12.62534,81
-12.6252,81
-12.62506,81
-12.624915,81
-12.624775,81
-12.624635,95
-12.624495,95
-12.624355,95
-12.624215,95
-12.624075,95
-12.623935,95
-12.62379,95
-12.62365,95
-12.62351,95
-12.62337,95
-12.62323,95
-12.62309,95
-12.62295,95
-12.62281,95
-12.622665,95
-12.622525,95
-12.622385,95
-12.622245,95
-12.622105,95
-12.621965,95
-12.621825,95
-12.621685,95
-12.62154,95
-12.6214,95
-12.621255,95
-12.621115,95
-12.62097,95
-12.62083,95
-12.62069,95
-12.620545,95
-12.620405,95
-12.620265,95
-12.620125,95
-12.61998,95
-12.619835,95
-12.619685,95
-12.619535,95
-12.61939,95
-12.619245,95
-12.619105,95
-12.61896,95
-12.61882,95
-12.61868,95
-12.61854,95
-12.6184,95
-12.61826,81
-12.618115,81
-12.617975,81
-12.617835,81
-12.617695,81
-12.617555,81
-12.617415,81
-12.612265,81
-12.612105,81
-12.611965,81
-12.611825,81
-12.611685,81
-12.611545,81
-12.6114,81
-12.61126,81
-12.61112,81
-12.61098,81
-12.61084,83
-12.6107,83
-12.61056,83
-12.61042,80
-12.61028,80
-12.610135,80
-12.609995,80
-12.609855,80
-12.609715,80
-12.609575,80
-12.609435,80
-12.609295,80
-12.609155,15
-12.608995,80
-12.60885,80
-12.60871,80
-12.60857,80
-12.60843,80
-12.608285,80
-12.608125,80
-12.60798,80
-12.60784,80
-12.6077,80
-12.60756,80
-12.607415,80
-12.607275,83
-12.607135,80
-12.60699,80
-12.606845,80
-12.606695,80
-12.606545,80
-12.6064,80
-12.606255,80
-12.606115,80
-12.605975,80
-12.605835,80
-12.60569,80
-12.60555,15
-12.60541,80
-12.60527,80
-12.60513,80
-12.60499,80
-12.604845,80
-12.604705,80
-12.604565,80
-12.604425,80
-12.604285,80
-12.604145,80
-12.604005,80
-12.603865,80
-12.60372,83
-12.60358,80
-12.60344,80
-12.6033,80
-12.60316,80
-12.60302,80
-12.60288,80
-12.602735,80
-12.602595,80
-12.602455,80
-12.602315,80
-12.602175,80
-12.602035,15
-12.601895,80
-12.601755,80
-12.601615,80
-12.60147,80
-12.60133,80
-12.60119,80
-12.60105,80
-12.60091,80
-12.60077,80
-12.60063,80
-12.60049,80
-12.60035,80
-12.59994,83
-12.5998,80
-12.59966,80
-12.59952,80
-12.59938,80
-12.59924,80
-12.5991,80
-12.59896,80
-12.59882,80
-12.59868,80
-12.59854,80
-12.5984,80
-12.59826,15
-12.598115,80
-12.597975,80
-12.597835,80
-12.597695,80
-12.597555,80
-12.597415,80
-12.597275,80
-12.597135,80
-12.59699,80
-12.59685,80
-12.59671,80
-12.59657,80
-12.59643,83
-12.59629,80
-12.59615,80
-12.59601,80
-12.59587,80
-12.59573,80
-12.595585,80
-12.595445,80
-12.5953,80
-12.59514,80
-12.595,80
-12.59486,80
-12.59472,15
-12.594575,80
-12.594435,80
-12.594295,80
-12.594155,80
-12.59401,80
-12.59386,80
-12.593715,80
-12.593565,80
-12.59342,80
-12.59327,80
-12.59313,80
-12.59297,83
-12.59283,83
-12.59269,83
-12.59255,80
-12.59241,80
-12.59227,80
-12.592125,80
-12.591985,80
-12.591845,80
-12.591705,80
-12.591565,80
-12.591425,80
-12.591285,80
-12.59114,15
-12.591,80
-12.59086,80
-12.59072,80
-12.59058,80
-12.59044,80
-12.5903,80
-12.59016,80
-12.59002,80
-12.589875,80
-12.589735,80
-12.589595,80
-12.589455,80
-12.589315,83
-12.589175,80
-12.589035,80
-12.588895,80
-12.588755,80
-12.588615,80
-12.58847,80
-12.58833,80
-12.58819,80
-12.58805,80
-12.58791,80
-12.58777,80
-12.58763,15
-12.58749,80
-12.58735,80
-12.58721,80
-12.58707,80
-12.586925,80
-12.586785,80
-12.586645,80
-12.586505,80
-12.586365,80
-12.586225,80
-12.586085,80
-12.585945,80
-12.585805,83
-12.585665,80
-12.585525,80
-12.585385,80
-12.585245,80
-12.585105,80
-12.584965,80
-12.568205,80
-12.568065,80
-12.567925,80
-12.567785,80
-12.567645,15
-12.567505,80
-12.567365,80
-12.567225,80
-12.56708,80
-12.566615,80
-12.56647,80
-12.56633,80
-12.56619,80
-12.56605,80
-12.56591,80
-12.56577,80
-12.56563,80
-12.56549,83
-12.56535,80
-12.565205,80
-12.565065,80
-12.564925,80
-12.564785,80
-12.564645,80
-12.564505,80
-12.564365,80
-12.56422,80
-12.56408,80
-12.56394,80
-12.5638,15
-12.56366,80
-12.56352,80
-12.56338,80
-12.56324,80
-12.5631,80
-12.562955,80
-12.5628,80
-12.562655,80
-12.562515,80
-12.562375,80
-12.562215,80
-12.562075,80
-12.561935,83
-12.561795,80
-12.561655,80
-12.561495,80
-12.561355,80
-12.561215,80
-12.561075,80
-12.560915,80
-12.560775,80
-12.560635,80
-12.56049,80
-12.560335,80
-12.56019,15
-12.56005,80
-12.55991,80
-12.55975,80
-12.55961,80
-12.55947,80
-12.55933,80
-12.55919,80
-12.55905,80
-12.55891,80
-12.55875,80
-12.55861,83
-12.55847,83
-12.55833,83
-12.55819,81
-12.558045,81
-12.557905,81
-12.557765,81
-12.557625,81
-12.557485,81
-12.557345,81
-12.557185,95
-12.55704,95
-12.556895,95
-12.556745,95
-12.5566,95
-12.556455,95
-12.55631,95
-12.55617,95
-12.55603,95
-12.55589,95
-12.55575,95
-12.555605,95
-12.555465,95
-12.555325,95
-12.555185,95
-12.555045,95
-12.554905,95
-12.554765,95
-12.554625,95
-12.55448,95
-12.55434,95
-12.5542,95
-12.55406,95
-12.55392,95
-12.55378,95
-12.55364,95
-12.5535,95
-12.553355,95
-12.553215,95
-12.553075,95
-12.552935,95
-12.552795,95
-12.552655,95
-12.552515,95
-12.552375,95
-12.552235,95
-12.55209,95
-12.55195,95
-12.55181,95
-12.55167,95
-12.55153,95
-12.55139,95
-12.55125,95
-12.55111,95
-12.550965,95
-12.550825,81
-12.550685,81
-12.550545,81
-12.550405,81
-12.547865,81
-12.547725,81
-12.547585,81
-12.542895,81
-12.542755,81
-12.542615,81
-12.54247,81
-12.54233,81
-12.54219,81
-12.54205,81
-12.54191,81
-12.54177,81
-12.54163,81
-12.54149,83
-12.54135,80
-12.541205,80
-12.541065,80
-12.540925,80
-12.540785,80
-12.540645,80
-12.540505,80
-12.540365,80
-12.540225,80
-12.54008,80
-12.53994,80
-12.5398,15
-12.53966,80
-12.53952,80
-12.53938,80
-12.53924,80
-12.539095,80
-12.538955,80
-12.538815,80
-12.538675,80
-12.538535,80
-12.538395,80
-12.538255,80
-12.538115,80
-12.537975,15
-12.53783,80
-12.53769,80
-12.53755,80
-12.53741,80
-12.53727,80
-12.53713,80
-12.53699,80
-12.53685,80
-12.536705,80
-12.536565,80
-12.536425,80
-12.536285,15
-12.536145,80
-12.536005,80
-12.535865,80
-12.535725,80
-12.53558,80
-12.53544,80
-12.5353,80
-12.53516,80
-12.53502,80
-12.53488,80
-12.534735,80
-12.534595,80
-12.534455,15
-12.53431,80
-12.53417,80
-12.53401,80
-12.53387,80
-12.53373,80
-12.533255,80
-12.533115,80
-12.53297,80
-12.53282,80
-12.532675,80
-12.53253,80
-12.53238,15
-12.532235,80
-12.532095,80
-12.531955,80
-12.531815,80
-12.531675,80
-12.531535,80
-12.531395,80
-12.531255,80
-12.531115,80
-12.530975,80
-12.530835,80
-12.530695,80
-12.530555,15
-12.53041,80
-12.53027,80
-12.53013,80
-12.52999,80
-12.52985,80
-12.52971,80
-12.52957,80
-12.52943,80
-12.52929,80
-12.52915,80
-12.52901,80
-12.52887,15
-12.52873,80
-12.52859,80
-12.52845,80
-12.52831,80
-12.528165,80
-12.47974,80
-12.4796,80
-12.47946,80
-12.47932,80
-12.47918,80
-12.47904,80
-12.478895,15
-12.478755,80
-12.478615,80
-12.478475,80
-12.478335,80
-12.478175,80
-12.478035,80
-12.477895,80
-12.47775,80
-12.47761,80
-12.47747,80
-12.47733,80
-12.47719,15
-12.47705,80
-12.476905,80
-12.476765,80
-12.476625,80
-12.476485,80
-12.476345,80
-12.476205,80
-12.476065,80
-12.475925,80
-12.475785,80
-12.475645,80
-12.475505,80
-12.475365,15
-12.475225,80
-12.47508,80
-12.47494,80
-12.4748,80
-12.47466,80
-12.47452,80
-12.47438,80
-12.47424,80
-12.4741,80
-12.47396,80
-12.47382,80
-12.47368,15
-12.47354,80
-12.473395,80
-12.473255,80
-12.473095,80
-12.47295,80
-12.47281,80
-12.47267,80
-12.47253,80
-12.47239,80
-12.472245,80
-12.472105,80
-12.47196,80
-12.471815,15
-12.471665,80
-12.47152,80
-12.471375,80
-12.471225,80
-12.471085,80
-12.470945,80
-12.470805,80
-12.470665,80
-12.470525,80
-12.470385,80
-12.470245,80
-12.470105,15
-12.46996,80
-12.46982,80
-12.46968,80
-12.46954,80
-12.4694,80
-12.46926,80
-12.46912,80
-12.46898,80
-12.468835,80
-12.468695,80
-12.468555,80
-12.468415,80
-12.468275,15
-12.468135,80
-12.467995,80
-12.467855,80
-12.467715,80
-12.46757,80
-12.46743,80
-12.46729,80
-12.46715,80
-12.46701,80
-12.466595,80
-12.466455,80
-12.466315,15
-12.466175,80
-12.466035,80
-12.465895,80
-12.465755,80
-12.46561,80
-12.46547,80
-12.46533,80
-12.46519,80
-12.46505,80
-12.46491,80
-12.46477,80
-12.46463,80
-12.46449,15
-12.464345,80
-12.464205,80
-12.464065,80
-12.463925,80
-12.463785,80
-12.463645,80
-12.463505,80
-12.463365,80
-12.463225,80
-12.46308,80
-12.46294,80
-12.4628,15
-12.46266,80
-12.46252,80
-12.46238,80
-12.46224,80
-12.4621,80
-12.46196,80
-12.46182,80
-12.46168,80
-12.461535,80
-12.46138,80
-12.46124,80
-12.4611,80
-12.46096,15
-12.46082,80
-12.46068,80
-12.46054,80
-12.460375,80
-12.460235,80
-12.460075,80
-12.459935,80
-12.459795,80
-12.459635,80
-12.459495,80
-12.45935,80
-12.45921,15
-12.45907,80
-12.45892,80
-12.458775,80
-12.458625,80
-12.45846,80
-12.45831,80
-12.45817,80
-12.45801,80
-12.45787,80
-12.45773,80
-12.45759,80
-12.45745,80
-12.457305,83
-12.457165,81
-12.457025,81
-12.456885,81
-12.456745,81
-12.456605,81
-12.45646,81
-12.45632,81
-12.45618,95
-12.45604,95
-12.4559,80
-12.45576,80
-12.45562,80
-12.45548,95
-12.455335,95
-12.455195,95
-12.455055,80
-12.454915,80
-12.454775,95
-12.454635,95
-12.454495,80
-12.454355,95
-12.45421,95
-12.45407,80
-12.45393,95
-12.45379,95
-12.45365,95
-12.45351,80
-12.45337,95
-12.453225,80
-12.453085,95
-12.452945,95
-12.452805,95
-12.452665,80
-12.452525,80
-12.452385,95
-12.452245,95
-12.452105,80
-12.45196,95
-12.45182,95
-12.45168,80
-12.45154,95
-12.4514,80
-12.45126,95
-12.45112,95
-12.45098,80
-12.450835,80
-12.450695,95
-12.450555,95
-12.450415,80
-12.44789,80
-12.44775,95
-12.44761,95
-12.44747,81
-12.447325,81
-12.447185,81
-12.44704,81
-12.446895,81
-12.44675,81
-12.446605,81
-12.441895,81
-12.441755,81
-12.441615,81
-12.44147,81
-12.44133,81
-12.44119,81
-12.44105,81
-12.44091,81
-12.44077,81
-12.44063,81
-12.44049,83
-12.44035,80
-12.440205,80
-12.440065,80
-12.439925,80
-12.439785,80
-12.439645,80
-12.439505,80
-12.439365,80
-12.43922,80
-12.43908,80
-12.43894,80
-12.4388,15
-12.43866,80
-12.43852,80
-12.43838,80
-12.43824,80
-12.438095,80
-12.437955,80
-12.437815,80
-12.437675,80
-12.437535,80
-12.437395,80
-12.437255,80
-12.437115,80
-12.436975,15
-12.43683,80
-12.43669,80
-12.43655,80
-12.43641,80
-12.436265,80
-12.436125,80
-12.435985,80
-12.435845,80
-12.435705,80
-12.43556,80
-12.43542,80
-12.43528,15
-12.43514,80
-12.434995,80
-12.434845,80
-12.4347,80
-12.434555,80
-12.43441,80
-12.434265,80
-12.434125,80
-12.433985,80
-12.433845,80
-12.433705,80
-12.433255,80
-12.433115,15
-12.432975,80
-12.432835,80
-12.432695,80
-12.432555,80
-12.432415,80
-12.432275,80
-12.432135,80
-12.431995,80
-12.431855,80
-12.431715,80
-12.431575,80
-12.431435,15
-12.43129,80
-12.43115,80
-12.43101,80
-12.43087,80
-12.43073,80
-12.43059,80
-12.43045,80
-12.43031,80
-12.41296,80
-12.41282,80
-12.41266,80
-12.41252,15
-12.412375,80
-12.41223,80
-12.41209,80
-12.41195,80
-12.41181,80
-12.41167,80
-12.411525,80
-12.411385,80
-12.411245,80
-12.411105,80
-12.410955,80
-12.410805,15
-12.41066,80
-12.410515,80
-12.410365,80
-12.41022,80
-12.41008,80
-12.40994,80
-12.4098,80
-12.40966,80
-12.40952,80
-12.40938,80
-12.409235,80
-12.409095,80
-12.408955,15
-12.408815,80
-12.408675,80
-12.408535,80
-12.408395,80
-12.408255,80
-12.408115,80
-12.40797,80
-12.40783,80
-12.40769,80
-12.40755,80
-12.40741,80
-12.40727,15
-12.40713,80
-12.40699,80
-12.40685,80
-12.406705,80
-12.406565,80
-12.40641,80
-12.40627,80
-12.40613,80
-12.40599,80
-12.40585,80
-12.40571,80
-12.40557,80
-12.405425,15
-12.40527,80
-12.40513,80
-12.40499,80
-12.40485,80
-12.40471,80
-12.40457,80
-12.404425,80
-12.404285,80
-12.404125,80
-12.403985,80
-12.403845,80
-12.403705,15
-12.403545,80
-12.403405,80
-12.403265,80
-12.403105,80
-12.402965,80
-12.402825,80
-12.402685,80
-12.402545,80
-12.402385,80
-12.402245,80
-12.402105,80
-12.401965,80
-12.40182,15
-12.401665,80
-12.40152,80
-12.40138,80
-12.40122,80
-12.40108,80
-12.40094,80
-12.4008,80
-12.40064,80
-12.4005,80
-12.400355,80
-12.39992,80
-12.39978,15
-12.39964,80
-12.3995,80
-12.39936,80
-12.39922,80
-12.399075,80
-12.398925,80
-12.39878,80
-12.398635,80
-12.398485,80
-12.39834,80
-12.398195,80
-12.398055,80
-12.397915,15
-12.39777,80
-12.39763,80
-12.39749,80
-12.39735,80
-12.39721,80
-12.39707,80
-12.39693,80
-12.39679,80
-12.39665,80
-12.396505,80
-12.396365,80
-12.396225,15
-12.396085,80
-12.395945,80
-12.395805,80
-12.395665,80
-12.395525,80
-12.39538,80
-12.39524,80
-12.3951,80
-12.39496,80
-12.39482,80
-12.39468,80
-12.39454,80
-12.394395,15
-12.394255,80
-12.394115,80
-12.393975,80
-12.393835,80
-12.393695,80
-12.393555,80
-12.393415,80
-12.393275,80
-12.39313,80
-12.39299,80
-12.39285,80
-12.39271,15
-12.39257,80
-12.39243,80
-12.39229,80
-12.39215,80
-12.39201,80
-12.39187,80
-12.39173,80
-12.39159,80
-12.39145,80
-12.39131,80
-12.39117,80
-12.39103,80
-12.39089,15
-12.39075,80
-12.39061,80
-12.39047,80
-12.39033,80
-12.390185,80
-12.390045,80
-12.389905,80
-12.389765,80
-12.389625,80
-12.389485,80
-12.389345,80
-12.389205,15
-12.389065,80
-12.38892,80
-12.38878,80
-12.38864,80
-12.3885,80
-12.388355,80
-12.388215,80
-12.388075,80
-12.38793,80
-12.38779,80
-12.38765,80
-12.38751,80
-12.387365,83
-12.387225,81
-12.387085,81
-12.38694,81
-12.38679,81
-12.386645,81
-12.386495,81
-12.38635,81
-12.386205,95
-12.386065,80
-12.385925,95
-12.385785,95
-12.38564,95
-12.3855,80
-12.38536,95
-12.38522,80
-12.38508,95
-12.38494,95
-12.38478,80
-12.38464,95
-12.384495,80
-12.38434,95
-12.384195,95
-12.384055,80
-12.383915,95
-12.383775,95
-12.383635,80
-12.383075,95
-12.38293,95
-12.382785,80
-12.38264,95
-12.3825,95
-12.38236,80
-12.38222,95
-12.38208,95
-12.381935,80
-12.381795,95
-12.381655,80
-12.381515,95
-12.381375,95
-12.381235,80
-12.381095,95
-12.380955,80
-12.380815,95
-12.38067,80
-12.38053,95
-12.38039,95
-12.38025,80
-12.38011,95
-12.37997,95
-12.37983,95
-12.37969,80
-12.379545,95
-12.379405,81
-12.379265,81
-12.379125,81
-12.378985,81
-12.378845,81
-12.378705,81
-12.378565,81
-12.373925,81
-12.373775,81
-12.37363,81
-12.373485,81
-12.373335,81
-12.373195,81
-12.373035,81
-12.372895,81
-12.372755,81
-12.372615,81
-12.37247,83
-12.37233,80
-12.37219,80
-12.37205,80
-12.37191,80
-12.37177,80
-12.37163,80
-12.37149,80
-12.371345,80
-12.371205,80
-12.371065,80
-12.370925,80
-12.370785,15
-12.370645,80
-12.370505,80
-12.370365,80
-12.37022,80
-12.37008,80
-12.36994,80
-12.3698,80
-12.36966,80
-12.36952,80
-12.36938,80
-12.36924,80
-12.3691,80
-12.368955,15
-12.368815,80
-12.368675,80
-12.368535,80
-12.368395,80
-12.368255,80
-12.368115,80
-12.367975,80
-12.36783,80
-12.36769,80
-12.36755,80
-12.36741,80
-12.36727,15
-12.36713,80
-12.36699,80
-12.366575,80
-12.366435,80
-12.36629,80
-12.36615,80
-12.36601,80
-12.36587,80
-12.36573,80
-12.36559,80
-12.36545,80
-12.36531,80
-12.365165,15
-12.365025,80
-12.364885,80
-12.364745,80
-12.364605,80
-12.364465,80
-12.364325,80
-12.364185,80
-12.364045,80
-12.363905,80
-12.363765,80
-12.363625,80
-12.363485,15
-12.363345,80
-12.363205,80
-12.363065,80
-12.362925,80
-12.36278,80
-12.36264,80
-12.3625,80
-12.36236,80
-12.36222,80
-12.36208,80
-12.36193,80
-12.361785,80
-12.361635,15
-12.361495,80
-12.361345,80
-12.3612,80
-12.36106,80
-12.36092,80
-12.36078,80
-12.36064,80
-12.3605,80
-12.36036,80
-12.36022,80
-12.36008,80
-12.359935,15
-12.359795,80
-12.359655,80
-12.359515,80
-12.359375,80
-12.359235,80
-12.359095,80
-12.35895,80
-12.35881,80
-12.35867,80
-12.35853,80
-12.35839,80
-12.35825,80
-12.35811,15
-12.357965,80
-12.357825,80
-12.357685,80
-12.357545,80
-12.357405,80
-12.357265,80
-12.357125,80
-12.35698,80
-12.35684,80
-12.3567,80
-12.35656,80
-12.35642,15
-12.35628,80
-12.35614,80
-12.355995,80
-12.355855,80
-12.355715,80
-12.355575,80
-12.355435,80
-12.355295,80
-12.34193,80
-12.34179,80
-12.341635,80
-12.34149,15
-12.34135,80
-12.34121,80
-12.34107,80
-12.34093,80
-12.34079,80
